id,time,YITmean,YITmedian,date,Shooter,points for game,Home Team,Away Team,home,differenceinranking,differenceinwin,DifferenceAVGrebounds,differenceFGATT
192,1,1,1,10/25/2016,James Jones,3,CLE,NYK,1,-19,24.4,-1.5,-1.5
192,2,0,0,11/11/2016,James Jones,0,WAS,CLE,0,-4,2.4,0.8,-0.1
192,3,1,1,11/16/2016,James Jones,3,IND,CLE,0,-8,11,1.7,-1
192,4,1,0,11/18/2016,James Jones,2,CLE,DET,1,-14,17.1,-2,0.2
192,5,1,1,11/25/2016,James Jones,9,CLE,DAL,1,-17,22,5.1,0.3
192,6,1,1,11/27/2016,James Jones,6,PHI,CLE,0,-22,28.1,0.9,-1.1
192,7,1,1,11/29/2016,James Jones,3,MIL,CLE,0,-8,11,3.3,-1.3
192,8,0,0,12/1/2016,James Jones,0,CLE,LAC,1,0,0,0.7,-0.2
192,9,1,1,12/7/2016,James Jones,9,NYK,CLE,0,-19,24.4,-1.5,-1.5
192,10,1,1,12/14/2016,James Jones,13,MEM,CLE,0,-6,9.8,0.9,-0.2
192,11,0,0,12/23/2016,James Jones,0,CLE,BRO,1,-25,37.8,-0.2,-0.7
192,12,0,0,12/26/2016,James Jones,0,DET,CLE,0,-14,17.1,-2,0.2
192,13,1,1,1/2/2017,James Jones,3,CLE,NOP,1,-16,20.7,0,-1.5
192,14,1,1,1/4/2017,James Jones,3,CLE,CHI,1,-10,12.2,-2.6,-0.8
192,15,1,1,1/11/2017,James Jones,3,POR,CLE,0,-10,12.2,0,-1
192,16,1,1,1/19/2017,James Jones,14,CLE,PHX,1,-24,32.9,-1.3,-0.9
192,17,0,0,1/25/2017,James Jones,0,CLE,SAC,1,-18,23.2,2.6,0
192,18,1,0,1/29/2017,James Jones,2,CLE,OKL,1,-5,4.9,-2.9,-1
192,19,1,1,1/30/2017,James Jones,3,DAL,CLE,0,-17,22,5.1,0.3
192,20,1,0,2/1/2017,James Jones,2,CLE,MIN,1,-19,24.4,1.3,-0.5
192,21,1,1,2/8/2017,James Jones,3,IND,CLE,0,-8,11,1.7,-1
192,22,1,1,2/9/2017,James Jones,3,OKL,CLE,0,-5,4.9,-2.9,-1
192,23,0,0,2/14/2017,James Jones,0,MIN,CLE,0,-19,24.4,1.3,-0.5
192,24,1,1,2/15/2017,James Jones,3,CLE,IND,1,-8,11,1.7,-1
192,25,1,1,2/25/2017,James Jones,14,CLE,CHI,1,-10,12.2,-2.6,-0.8
192,26,1,0,3/4/2017,James Jones,2,MIA,CLE,0,-10,12.2,0.1,-1.7
192,27,0,0,3/14/2017,James Jones,0,CLE,DET,1,-14,17.1,-2,0.2
192,28,0,0,3/18/2017,James Jones,0,LAC,CLE,0,0,0,0.7,-0.2
192,29,1,1,3/22/2017,James Jones,5,DEN,CLE,0,-13,13.4,-2.7,0.1
192,30,1,0,3/27/2017,James Jones,2,SAS,CLE,0,3,-12.2,-0.2,-1.9
192,31,1,0,4/5/2017,James Jones,2,BOS,CLE,0,1,-2.4,1.7,-0.1
192,32,1,1,4/12/2017,James Jones,13,CLE,TOR,1,0,0,0.4,-0.9
193,1,1,1,11/1/2016,James Michael McAdoo,4,POR,GSW,0,-14,31.7,0.7,1.8
193,2,0,0,11/3/2016,James Michael McAdoo,0,GSW,OKL,1,-9,24.4,-2.2,1.8
193,3,0,0,11/9/2016,James Michael McAdoo,0,GSW,DAL,1,-21,41.5,5.8,3.1
193,4,0,1,11/18/2016,James Michael McAdoo,2,BOS,GSW,0,-3,17.1,2.4,2.7
193,5,0,0,11/21/2016,James Michael McAdoo,0,IND,GSW,0,-12,30.5,2.4,1.8
193,6,0,1,11/25/2016,James Michael McAdoo,2,LAL,GSW,0,-27,50,0.9,2.9
193,7,1,1,12/1/2016,James Michael McAdoo,4,GSW,HOU,1,-2,14.6,0,2.5
193,8,0,1,12/5/2016,James Michael McAdoo,2,GSW,IND,1,-12,30.5,2.4,1.8
193,9,0,0,12/7/2016,James Michael McAdoo,0,LAC,GSW,0,-4,19.5,1.4,2.6
193,10,0,1,12/10/2016,James Michael McAdoo,2,MEM,GSW,0,-10,29.3,1.6,2.6
193,11,0,0,12/17/2016,James Michael McAdoo,0,GSW,POR,1,-14,31.7,0.7,1.8
193,12,0,0,12/22/2016,James Michael McAdoo,0,BRO,GSW,0,-29,57.3,0.5,2.1
193,13,0,0,1/16/2017,James Michael McAdoo,0,GSW,CLE,1,-4,19.5,0.7,2.8
193,14,1,1,1/20/2017,James Michael McAdoo,6,HOU,GSW,0,-2,14.6,0,2.5
193,15,1,1,1/25/2017,James Michael McAdoo,6,CHA,GSW,0,-19,37.8,0.8,2
193,16,1,1,1/28/2017,James Michael McAdoo,10,GSW,LAC,1,-4,19.5,1.4,2.6
193,17,0,1,1/29/2017,James Michael McAdoo,2,POR,GSW,0,-14,31.7,0.7,1.8
193,18,0,1,2/1/2017,James Michael McAdoo,2,GSW,CHA,1,-19,37.8,0.8,2
193,19,1,1,2/2/2017,James Michael McAdoo,10,LAC,GSW,0,-4,19.5,1.4,2.6
193,20,0,1,2/4/2017,James Michael McAdoo,2,SAC,GSW,0,-22,42.7,3.3,2.8
193,21,0,1,2/8/2017,James Michael McAdoo,2,GSW,CHI,1,-14,31.7,-1.9,2
193,22,1,1,2/10/2017,James Michael McAdoo,8,MEM,GSW,0,-10,29.3,1.6,2.6
193,23,1,1,2/11/2017,James Michael McAdoo,4,OKL,GSW,0,-9,24.4,-2.2,1.8
193,24,0,0,2/13/2017,James Michael McAdoo,0,DEN,GSW,0,-17,32.9,-2,2.9
193,25,1,1,2/15/2017,James Michael McAdoo,6,GSW,SAC,1,-22,42.7,3.3,2.8
193,26,1,1,2/23/2017,James Michael McAdoo,4,GSW,LAC,1,-4,19.5,1.4,2.6
193,27,1,1,2/25/2017,James Michael McAdoo,6,GSW,BRO,1,-29,57.3,0.5,2.1
193,28,0,1,2/27/2017,James Michael McAdoo,2,PHI,GSW,0,-26,47.6,1.6,1.7
193,29,1,1,2/28/2017,James Michael McAdoo,4,WAS,GSW,0,-8,21.9,1.5,2.7
193,30,0,0,3/5/2017,James Michael McAdoo,0,NYK,GSW,0,-23,43.9,-0.8,1.3
193,31,1,1,3/11/2017,James Michael McAdoo,4,SAS,GSW,0,-1,7.3,0.5,0.9
193,32,0,0,3/14/2017,James Michael McAdoo,0,GSW,PHI,1,-26,47.6,1.6,1.7
193,33,1,1,3/16/2017,James Michael McAdoo,6,GSW,ORL,1,-25,46.3,1.2,2
193,34,0,1,3/18/2017,James Michael McAdoo,2,GSW,MIL,1,-12,30.5,4,1.5
193,35,0,1,3/20/2017,James Michael McAdoo,2,OKL,GSW,0,-9,24.4,-2.2,1.8
193,36,0,1,3/21/2017,James Michael McAdoo,2,DAL,GSW,0,-21,41.5,5.8,3.1
193,37,0,1,3/31/2017,James Michael McAdoo,2,GSW,HOU,1,-2,14.6,0,2.5
193,38,0,0,4/4/2017,James Michael McAdoo,0,GSW,MIN,1,-23,43.9,2,2.3
193,39,1,1,4/5/2017,James Michael McAdoo,6,PHX,GSW,0,-28,52.4,-0.6,1.9
193,40,1,1,4/8/2017,James Michael McAdoo,3,GSW,NOP,1,-20,40.2,0.7,1.3
194,1,0,0,11/6/2016,James Young,0,BOS,DEN,1,-14,15.8,-4.4,0.2
194,2,0,0,11/9/2016,James Young,0,WAS,BOS,0,-5,4.8,-0.9,0
194,3,0,0,11/11/2016,James Young,0,BOS,NYK,1,-20,26.8,-3.2,-1.4
194,4,1,1,11/12/2016,James Young,12,IND,BOS,0,-9,13.4,0,-0.9
194,5,0,0,11/16/2016,James Young,0,BOS,DAL,1,-18,24.4,3.4,0.4
194,6,1,1,11/18/2016,James Young,2,BOS,GSW,1,3,-17.1,-2.4,-2.7
194,7,1,1,1/24/2017,James Young,3,WAS,BOS,0,-5,4.8,-0.9,0
194,8,0,0,1/25/2017,James Young,0,BOS,HOU,1,1,-2.5,-2.4,-0.2
194,9,1,1,1/27/2017,James Young,3,BOS,ORL,1,-22,29.2,-1.2,-0.7
194,10,1,1,2/8/2017,James Young,2,SAC,BOS,0,-19,25.6,0.9,0.1
194,11,0,0,2/9/2017,James Young,0,POR,BOS,0,-11,14.6,-1.7,-0.9
194,12,1,1,2/11/2017,James Young,10,UTA,BOS,0,-1,2.4,-1.2,-0.9
194,13,1,1,2/13/2017,James Young,5,DAL,BOS,0,-18,24.4,3.4,0.4
194,14,1,1,2/15/2017,James Young,9,BOS,PHI,1,-23,30.5,-0.8,-1
194,15,1,1,2/16/2017,James Young,5,CHI,BOS,0,-11,14.6,-4.3,-0.7
194,16,1,1,2/24/2017,James Young,5,TOR,BOS,0,-1,2.4,-1.3,-0.8
194,17,0,0,2/26/2017,James Young,0,DET,BOS,0,-15,19.5,-3.7,0.3
194,18,0,0,3/3/2017,James Young,0,LAL,BOS,0,-24,32.9,-1.5,0.2
194,19,1,1,3/6/2017,James Young,3,LAC,BOS,0,-1,2.4,-1,-0.1
194,20,1,1,3/29/2017,James Young,3,BOS,MIL,1,-9,13.4,1.6,-1.2
194,21,0,0,4/2/2017,James Young,0,NYK,BOS,0,-20,26.8,-3.2,-1.4
194,22,0,0,4/12/2017,James Young,0,BOS,MIL,1,-9,13.4,1.6,-1.2
195,1,1,1,10/26/2016,JaMychal Green,10,MEM,MIN,1,-13,14.6,0.4,-0.3
195,2,1,1,10/29/2016,JaMychal Green,10,NYK,MEM,0,-13,14.6,-2.4,-1.3
195,3,1,1,10/30/2016,JaMychal Green,7,MEM,WAS,1,2,-7.4,-0.1,0.1
195,4,0,0,11/1/2016,JaMychal Green,5,MIN,MEM,0,-13,14.6,0.4,-0.3
195,5,1,1,11/2/2016,JaMychal Green,21,MEM,NOP,1,-10,10.9,-0.9,-1.3
195,6,0,0,11/4/2016,JaMychal Green,2,MEM,LAC,1,6,-9.8,-0.2,0
195,7,0,0,11/6/2016,JaMychal Green,4,MEM,POR,1,-4,2.4,-0.9,-0.8
195,8,0,1,11/8/2016,JaMychal Green,6,MEM,DEN,1,-7,3.6,-3.6,0.3
195,9,0,0,11/12/2016,JaMychal Green,4,MIL,MEM,0,-2,1.2,2.4,-1.1
195,10,0,0,11/14/2016,JaMychal Green,4,UTA,MEM,0,6,-9.8,-0.4,-0.8
195,11,0,0,11/16/2016,JaMychal Green,4,LAC,MEM,0,6,-9.8,-0.2,0
195,12,0,0,11/18/2016,JaMychal Green,5,DAL,MEM,0,-11,12.2,4.2,0.5
195,13,1,1,11/19/2016,JaMychal Green,12,MEM,MIN,1,-13,14.6,0.4,-0.3
195,14,1,1,11/21/2016,JaMychal Green,8,CHA,MEM,0,-9,8.5,-0.8,-0.6
195,15,1,1,11/23/2016,JaMychal Green,9,PHI,MEM,0,-16,18.3,0,-0.9
195,16,1,1,11/25/2016,JaMychal Green,10,MEM,MIA,1,-4,2.4,-0.8,-1.5
195,17,1,1,11/26/2016,JaMychal Green,11,MIA,MEM,0,-4,2.4,-0.8,-1.5
195,18,0,0,11/28/2016,JaMychal Green,2,MEM,CHA,1,-9,8.5,-0.8,-0.6
195,19,1,1,11/30/2016,JaMychal Green,10,TOR,MEM,0,6,-9.8,-0.5,-0.7
195,20,1,1,12/1/2016,JaMychal Green,7,MEM,ORL,1,-15,17,-0.4,-0.6
195,21,1,1,12/3/2016,JaMychal Green,14,MEM,LAL,1,-17,20.7,-0.7,0.3
195,22,0,0,12/5/2016,JaMychal Green,4,NOP,MEM,0,-10,10.9,-0.9,-1.3
195,23,0,0,12/6/2016,JaMychal Green,4,MEM,PHI,1,-16,18.3,0,-0.9
195,24,0,0,12/8/2016,JaMychal Green,4,MEM,POR,1,-4,2.4,-0.9,-0.8
195,25,1,1,12/10/2016,JaMychal Green,10,MEM,GSW,1,10,-29.3,-1.6,-2.6
195,26,0,0,12/13/2016,JaMychal Green,2,CLE,MEM,0,6,-9.8,-0.9,0.2
195,27,0,0,12/14/2016,JaMychal Green,2,MEM,CLE,1,6,-9.8,-0.9,0.2
195,28,0,0,12/16/2016,JaMychal Green,4,MEM,SAC,1,-12,13.4,1.7,0.2
195,29,1,1,12/18/2016,JaMychal Green,10,MEM,UTA,1,6,-9.8,-0.4,-0.8
195,30,0,0,12/20/2016,JaMychal Green,4,MEM,BOS,1,7,-12.2,0.8,0.1
195,31,1,1,12/21/2016,JaMychal Green,8,DET,MEM,0,-8,7.3,-2.9,0.4
195,32,0,0,12/23/2016,JaMychal Green,3,MEM,HOU,1,8,-14.7,-1.6,-0.1
195,33,1,1,12/26/2016,JaMychal Green,8,ORL,MEM,0,-15,17,-0.4,-0.6
195,34,0,1,12/27/2016,JaMychal Green,6,BOS,MEM,0,7,-12.2,0.8,0.1
195,35,1,1,12/29/2016,JaMychal Green,14,MEM,OKL,1,1,-4.9,-3.8,-0.8
195,36,1,1,12/31/2016,JaMychal Green,18,SAC,MEM,0,-12,13.4,1.7,0.2
195,37,0,0,1/3/2017,JaMychal Green,2,LAL,MEM,0,-17,20.7,-0.7,0.3
195,38,0,0,1/6/2017,JaMychal Green,3,GSW,MEM,0,10,-29.3,-1.6,-2.6
195,39,1,1,1/8/2017,JaMychal Green,7,MEM,UTA,1,6,-9.8,-0.4,-0.8
195,40,0,0,1/11/2017,JaMychal Green,4,OKL,MEM,0,1,-4.9,-3.8,-0.8
195,41,1,1,1/13/2017,JaMychal Green,7,HOU,MEM,0,8,-14.7,-1.6,-0.1
195,42,1,1,1/15/2017,JaMychal Green,14,MEM,CHI,1,-4,2.4,-3.5,-0.6
195,43,1,1,1/18/2017,JaMychal Green,14,WAS,MEM,0,2,-7.4,-0.1,0.1
195,44,0,0,1/20/2017,JaMychal Green,4,MEM,SAC,1,-12,13.4,1.7,0.2
195,45,1,1,1/21/2017,JaMychal Green,7,MEM,HOU,1,8,-14.7,-1.6,-0.1
195,46,0,0,1/27/2017,JaMychal Green,4,POR,MEM,0,-4,2.4,-0.9,-0.8
195,47,1,1,1/28/2017,JaMychal Green,7,UTA,MEM,0,6,-9.8,-0.4,-0.8
195,48,0,1,1/30/2017,JaMychal Green,6,PHX,MEM,0,-18,23.1,-2.2,-0.7
195,49,1,1,2/1/2017,JaMychal Green,8,DEN,MEM,0,-7,3.6,-3.6,0.3
195,50,0,0,2/3/2017,JaMychal Green,0,OKL,MEM,0,1,-4.9,-3.8,-0.8
195,51,1,1,2/4/2017,JaMychal Green,17,MIN,MEM,0,-13,14.6,0.4,-0.3
195,52,0,1,2/6/2017,JaMychal Green,6,MEM,SAS,1,9,-22,-1.1,-1.7
195,53,1,1,2/8/2017,JaMychal Green,9,MEM,PHX,1,-18,23.1,-2.2,-0.7
195,54,0,0,2/10/2017,JaMychal Green,4,MEM,GSW,1,10,-29.3,-1.6,-2.6
195,55,1,1,2/13/2017,JaMychal Green,8,BRO,MEM,0,-19,28,-1.1,-0.5
195,56,0,1,2/15/2017,JaMychal Green,6,MEM,NOP,1,-10,10.9,-0.9,-1.3
195,57,1,1,2/24/2017,JaMychal Green,7,IND,MEM,0,-2,1.2,0.8,-0.8
195,58,0,0,2/26/2017,JaMychal Green,3,DEN,MEM,0,-7,3.6,-3.6,0.3
195,59,0,0,2/28/2017,JaMychal Green,4,MEM,PHX,1,-18,23.1,-2.2,-0.7
195,60,0,0,3/3/2017,JaMychal Green,5,DAL,MEM,0,-11,12.2,4.2,0.5
195,61,1,1,3/4/2017,JaMychal Green,18,HOU,MEM,0,8,-14.7,-1.6,-0.1
195,62,1,1,3/6/2017,JaMychal Green,7,MEM,BRO,1,-19,28,-1.1,-0.5
195,63,0,0,3/9/2017,JaMychal Green,2,MEM,LAC,1,6,-9.8,-0.2,0
195,64,1,1,3/11/2017,JaMychal Green,17,MEM,ATL,1,0,0,-1.5,-0.6
195,65,0,0,3/13/2017,JaMychal Green,0,MEM,MIL,1,-2,1.2,2.4,-1.1
195,66,0,0,3/15/2017,JaMychal Green,4,CHI,MEM,0,-4,2.4,-3.5,-0.6
195,67,1,1,3/16/2017,JaMychal Green,14,ATL,MEM,0,0,0,-1.5,-0.6
195,68,1,1,3/18/2017,JaMychal Green,10,MEM,SAS,1,9,-22,-1.1,-1.7
195,69,1,1,3/21/2017,JaMychal Green,9,NOP,MEM,0,-10,10.9,-0.9,-1.3
195,70,1,1,3/23/2017,JaMychal Green,7,SAS,MEM,0,9,-22,-1.1,-1.7
195,71,1,1,3/26/2017,JaMychal Green,12,GSW,MEM,0,10,-29.3,-1.6,-2.6
195,72,0,0,3/27/2017,JaMychal Green,5,SAC,MEM,0,-12,13.4,1.7,0.2
195,73,0,0,4/4/2017,JaMychal Green,2,SAS,MEM,0,9,-22,-1.1,-1.7
195,74,0,0,4/5/2017,JaMychal Green,2,MEM,OKL,1,1,-4.9,-3.8,-0.8
195,75,1,1,4/7/2017,JaMychal Green,9,MEM,NYK,1,-13,14.6,-2.4,-1.3
195,76,1,1,4/9/2017,JaMychal Green,12,MEM,DET,1,-8,7.3,-2.9,0.4
195,77,0,0,4/12/2017,JaMychal Green,3,MEM,DAL,1,-11,12.2,4.2,0.5
196,1,0,0,10/26/2016,Jared Dudley,4,PHX,SAC,1,6,-9.7,3.9,0.9
196,2,0,0,10/28/2016,Jared Dudley,3,OKL,PHX,0,19,-28,-1.6,-0.1
196,3,1,1,10/30/2016,Jared Dudley,8,PHX,GSW,1,28,-52.4,0.6,-1.9
196,4,0,0,10/31/2016,Jared Dudley,5,LAC,PHX,0,24,-32.9,2,0.7
196,5,1,1,11/2/2016,Jared Dudley,6,PHX,POR,1,14,-20.7,1.3,-0.1
196,6,0,0,11/4/2016,Jared Dudley,5,NOP,PHX,0,8,-12.2,1.3,-0.6
196,7,1,1,11/6/2016,Jared Dudley,7,LAL,PHX,0,1,-2.4,1.5,1
196,8,0,0,11/8/2016,Jared Dudley,2,POR,PHX,0,14,-20.7,1.3,-0.1
196,9,1,1,11/9/2016,Jared Dudley,16,PHX,DET,1,10,-15.8,-0.7,1.1
196,10,1,1,11/12/2016,Jared Dudley,16,PHX,BRO,1,-1,4.9,1.1,0.2
196,11,1,1,11/13/2016,Jared Dudley,13,GSW,PHX,0,28,-52.4,0.6,-1.9
196,12,0,0,11/16/2016,Jared Dudley,5,DEN,PHX,0,11,-19.5,-1.4,1
196,13,1,1,11/18/2016,Jared Dudley,14,IND,PHX,0,16,-21.9,3,-0.1
196,14,1,1,11/19/2016,Jared Dudley,7,PHI,PHX,0,2,-4.8,2.2,-0.2
196,15,1,1,11/21/2016,Jared Dudley,6,WAS,PHX,0,20,-30.5,2.1,0.8
196,16,0,0,11/23/2016,Jared Dudley,3,ORL,PHX,0,3,-6.1,1.8,0.1
196,17,0,0,11/25/2016,Jared Dudley,4,PHX,MIN,1,5,-8.5,2.6,0.4
196,18,1,1,11/30/2016,Jared Dudley,15,PHX,ATL,1,18,-23.1,0.7,0.1
196,19,0,0,12/3/2016,Jared Dudley,2,GSW,PHX,0,28,-52.4,0.6,-1.9
196,20,1,1,12/6/2016,Jared Dudley,8,UTA,PHX,0,24,-32.9,1.8,-0.1
196,21,1,1,12/7/2016,Jared Dudley,8,PHX,IND,1,16,-21.9,3,-0.1
196,22,1,1,12/9/2016,Jared Dudley,8,LAL,PHX,0,1,-2.4,1.5,1
196,23,1,1,12/11/2016,Jared Dudley,12,PHX,NOP,1,8,-12.2,1.3,-0.6
196,24,1,1,12/13/2016,Jared Dudley,6,PHX,NYK,1,5,-8.5,-0.2,-0.6
196,25,1,1,12/15/2016,Jared Dudley,10,PHX,SAS,1,27,-45.1,1.1,-1
196,26,1,1,12/17/2016,Jared Dudley,7,OKL,PHX,0,19,-28,-1.6,-0.1
196,27,1,1,12/19/2016,Jared Dudley,10,MIN,PHX,0,5,-8.5,2.6,0.4
196,28,0,0,12/21/2016,Jared Dudley,2,PHX,HOU,1,26,-37.8,0.6,0.6
196,29,0,0,12/23/2016,Jared Dudley,4,PHX,PHI,1,2,-4.8,2.2,-0.2
196,30,0,0,1/2/2017,Jared Dudley,0,LAC,PHX,0,24,-32.9,2,0.7
196,31,0,0,1/26/2017,Jared Dudley,2,DEN,PHX,0,11,-19.5,-1.4,1
196,32,0,0,1/28/2017,Jared Dudley,0,PHX,DEN,1,11,-19.5,-1.4,1
196,33,0,0,2/4/2017,Jared Dudley,0,PHX,MIL,1,16,-21.9,4.6,-0.4
196,34,1,1,2/6/2017,Jared Dudley,7,NOP,PHX,0,8,-12.2,1.3,-0.6
196,35,0,0,2/8/2017,Jared Dudley,4,MEM,PHX,0,18,-23.1,2.2,0.7
196,36,1,1,2/10/2017,Jared Dudley,6,PHX,CHI,1,14,-20.7,-1.3,0.1
196,37,1,1,2/11/2017,Jared Dudley,10,HOU,PHX,0,26,-37.8,0.6,0.6
196,38,0,0,2/13/2017,Jared Dudley,5,PHX,NOP,1,8,-12.2,1.3,-0.6
196,39,0,0,2/15/2017,Jared Dudley,3,PHX,LAL,1,1,-2.4,1.5,1
196,40,0,0,2/24/2017,Jared Dudley,3,CHI,PHX,0,14,-20.7,-1.3,0.1
196,41,1,1,2/26/2017,Jared Dudley,6,MIL,PHX,0,16,-21.9,4.6,-0.4
196,42,0,0,2/28/2017,Jared Dudley,5,MEM,PHX,0,18,-23.1,2.2,0.7
196,43,0,0,3/2/2017,Jared Dudley,5,PHX,CHA,1,9,-14.6,1.4,0.1
196,44,1,1,3/3/2017,Jared Dudley,7,PHX,OKL,1,19,-28,-1.6,-0.1
196,45,0,0,3/5/2017,Jared Dudley,0,PHX,BOS,1,25,-35.3,3,0.8
196,46,0,0,3/7/2017,Jared Dudley,0,PHX,WAS,1,20,-30.5,2.1,0.8
196,47,0,0,3/9/2017,Jared Dudley,0,PHX,LAL,1,1,-2.4,1.5,1
196,48,1,1,3/11/2017,Jared Dudley,6,DAL,PHX,0,7,-10.9,6.4,1.2
196,49,0,0,3/12/2017,Jared Dudley,3,PHX,POR,1,14,-20.7,1.3,-0.1
196,50,0,0,3/15/2017,Jared Dudley,4,PHX,SAC,1,6,-9.7,3.9,0.9
196,51,1,1,3/17/2017,Jared Dudley,7,PHX,ORL,1,3,-6.1,1.8,0.1
196,52,1,1,3/19/2017,Jared Dudley,9,DET,PHX,0,10,-15.8,-0.7,1.1
196,53,1,1,3/21/2017,Jared Dudley,7,MIA,PHX,0,14,-20.7,1.4,-0.8
196,54,0,0,3/23/2017,Jared Dudley,4,BRO,PHX,0,-1,4.9,1.1,0.2
196,55,0,0,3/24/2017,Jared Dudley,5,BOS,PHX,0,25,-35.3,3,0.8
196,56,1,1,3/26/2017,Jared Dudley,10,CHA,PHX,0,9,-14.6,1.4,0.1
196,57,0,0,3/28/2017,Jared Dudley,5,ATL,PHX,0,18,-23.1,0.7,0.1
196,58,1,1,3/30/2017,Jared Dudley,7,PHX,LAC,1,24,-32.9,2,0.7
196,59,0,0,4/1/2017,Jared Dudley,4,POR,PHX,0,14,-20.7,1.3,-0.1
196,60,1,1,4/2/2017,Jared Dudley,11,PHX,HOU,1,26,-37.8,0.6,0.6
196,61,1,1,4/5/2017,Jared Dudley,19,PHX,GSW,1,28,-52.4,0.6,-1.9
197,1,1,1,1/18/2017,Jared Sullinger,8,PHI,TOR,0,-22,28.1,0.5,-0.2
197,2,1,0,1/20/2017,Jared Sullinger,3,CHA,TOR,0,-15,18.3,-0.3,0.1
197,3,1,1,1/22/2017,Jared Sullinger,7,TOR,PHX,1,-24,32.9,-1.7,0
197,4,0,0,1/24/2017,Jared Sullinger,0,TOR,SAS,1,3,-12.2,-0.6,-1
197,5,0,0,1/25/2017,Jared Sullinger,0,MEM,TOR,0,-6,9.8,0.5,0.7
197,6,0,0,1/29/2017,Jared Sullinger,0,TOR,ORL,1,-21,26.8,0.1,0.1
197,7,1,1,2/1/2017,Jared Sullinger,11,BOS,TOR,0,1,-2.4,1.3,0.8
197,8,1,1,2/3/2017,Jared Sullinger,4,ORL,TOR,0,-21,26.8,0.1,0.1
197,9,0,0,2/8/2017,Jared Sullinger,0,MIN,TOR,0,-19,24.4,0.9,0.4
198,1,1,1,3/19/2017,Jarell Eddie,8,DET,PHX,0,10,-15.8,-0.7,1.1
198,2,0,0,3/21/2017,Jarell Eddie,2,MIA,PHX,0,14,-20.7,1.4,-0.8
198,3,1,0,3/28/2017,Jarell Eddie,6,ATL,PHX,0,18,-23.1,0.7,0.1
199,1,1,1,10/29/2016,Jarell Martin,12,NYK,MEM,0,-13,14.6,-2.4,-1.3
199,2,0,0,10/30/2016,Jarell Martin,2,MEM,WAS,1,2,-7.4,-0.1,0.1
199,3,1,1,11/1/2016,Jarell Martin,6,MIN,MEM,0,-13,14.6,0.4,-0.3
199,4,1,1,11/2/2016,Jarell Martin,4,MEM,NOP,1,-10,10.9,-0.9,-1.3
199,5,0,0,11/4/2016,Jarell Martin,0,MEM,LAC,1,6,-9.8,-0.2,0
199,6,0,0,11/6/2016,Jarell Martin,0,MEM,POR,1,-4,2.4,-0.9,-0.8
199,7,1,1,11/8/2016,Jarell Martin,7,MEM,DEN,1,-7,3.6,-3.6,0.3
199,8,0,0,11/12/2016,Jarell Martin,2,MIL,MEM,0,-2,1.2,2.4,-1.1
199,9,0,0,11/16/2016,Jarell Martin,0,LAC,MEM,0,6,-9.8,-0.2,0
199,10,0,0,11/18/2016,Jarell Martin,2,DAL,MEM,0,-11,12.2,4.2,0.5
199,11,0,0,11/21/2016,Jarell Martin,0,CHA,MEM,0,-9,8.5,-0.8,-0.6
199,12,0,0,11/23/2016,Jarell Martin,2,PHI,MEM,0,-16,18.3,0,-0.9
199,13,1,1,11/25/2016,Jarell Martin,4,MEM,MIA,1,-4,2.4,-0.8,-1.5
199,14,1,1,11/26/2016,Jarell Martin,6,MIA,MEM,0,-4,2.4,-0.8,-1.5
199,15,1,1,11/28/2016,Jarell Martin,11,MEM,CHA,1,-9,8.5,-0.8,-0.6
199,16,1,1,11/30/2016,Jarell Martin,3,TOR,MEM,0,6,-9.8,-0.5,-0.7
199,17,1,1,12/1/2016,Jarell Martin,4,MEM,ORL,1,-15,17,-0.4,-0.6
199,18,1,1,12/3/2016,Jarell Martin,3,MEM,LAL,1,-17,20.7,-0.7,0.3
199,19,0,0,12/5/2016,Jarell Martin,2,NOP,MEM,0,-10,10.9,-0.9,-1.3
199,20,1,1,12/6/2016,Jarell Martin,3,MEM,PHI,1,-16,18.3,0,-0.9
199,21,0,0,12/8/2016,Jarell Martin,2,MEM,POR,1,-4,2.4,-0.9,-0.8
199,22,1,1,12/10/2016,Jarell Martin,11,MEM,GSW,1,10,-29.3,-1.6,-2.6
199,23,1,1,12/13/2016,Jarell Martin,6,CLE,MEM,0,6,-9.8,-0.9,0.2
199,24,1,1,12/14/2016,Jarell Martin,4,MEM,CLE,1,6,-9.8,-0.9,0.2
199,25,0,0,12/16/2016,Jarell Martin,2,MEM,SAC,1,-12,13.4,1.7,0.2
199,26,1,1,12/18/2016,Jarell Martin,6,MEM,UTA,1,6,-9.8,-0.4,-0.8
199,27,0,0,12/20/2016,Jarell Martin,2,MEM,BOS,1,7,-12.2,0.8,0.1
199,28,0,0,12/21/2016,Jarell Martin,2,DET,MEM,0,-8,7.3,-2.9,0.4
199,29,0,0,12/23/2016,Jarell Martin,2,MEM,HOU,1,8,-14.7,-1.6,-0.1
199,30,1,1,12/26/2016,Jarell Martin,4,ORL,MEM,0,-15,17,-0.4,-0.6
199,31,0,0,12/27/2016,Jarell Martin,0,BOS,MEM,0,7,-12.2,0.8,0.1
199,32,0,0,12/31/2016,Jarell Martin,0,SAC,MEM,0,-12,13.4,1.7,0.2
199,33,0,0,1/3/2017,Jarell Martin,0,LAL,MEM,0,-17,20.7,-0.7,0.3
199,34,1,1,1/4/2017,Jarell Martin,3,LAC,MEM,0,6,-9.8,-0.2,0
